date,rider_id,route_id,menu_type,backup_route,total_deliveries,completed_deliveries,cancelled_deliveries,ontime_deliveries,delayed_deliveries,uncontactable_customers,total_customers,total_meal,total_meal_revenue,delay_min_per_drop,scheduled_start_time,actual_start_time,first_customer_arrived_time,scheduled_last_delivered_time,actual_last_delivered_time,avg_rider_rating,avg_service_mins
11 Apr 2019,Rider 62,5caeb5fd5eb3250cf5be15b3,Lunch,N,1,1,0,1,0,1,1,1,2739.1,,11:49 AM,12:09 PM,12:17 PM,1:15 PM,12:37 PM,5,1
11 Apr 2019,Rider 64,5caeb5fd5eb3250cf5be15bf,Lunch,N,6,6,0,5,1,0,6,9,4762.5,37,11:49 AM,12:09 PM,12:22 PM,1:15 PM,1:02 PM,4.4,4.21
11 Apr 2019,Rider 73,5caeb5fd5eb3250cf5be15b2,Lunch,N,16,15,1,15,0,0,16,18,1426.4,,11:49 AM,12:09 PM,12:24 PM,1:15 PM,12:43 PM,5,9.19
11 Apr 2019,Rider 52,5caeb5fd5eb3250cf5be15b2,Lunch,N,18,18,0,18,0,0,18,18,24.9,,11:49 AM,12:10 PM,12:36 PM,12:45 PM,12:36 PM,3,1.58
11 Apr 2019,Rider 25,5caeb5fd5eb3250cf5be15b9,Lunch,N,12,12,0,10,2,0,11,29,3129.6,5,11:49 AM,12:11 PM,12:32 PM,1:15 PM,1:17 PM,3,6.42
11 Apr 2019,Rider 195,5caeb5fe5eb3250cf5be15d0,Lunch,N,12,12,0,1,11,0,12,12,3397.8,12,11:50 AM,12:11 PM,12:20 PM,1:15 PM,1:57 PM,4.5,8.63
11 Apr 2019,Rider 106,5caeb5fe5eb3250cf5be15cf,Lunch,N,9,9,0,6,3,0,9,14,1224.9,15,11:51 AM,12:11 PM,12:18 PM,1:15 PM,1:21 PM,4.75,2.72
11 Apr 2019,Rider 167,5caeb5fd5eb3250cf5be15b8,Lunch,N,7,7,0,6,1,1,7,8,6181.2,26,11:58 AM,12:13 PM,12:17 PM,1:15 PM,1:22 PM,5,4.84
11 Apr 2019,Rider 39,5caeb5fd5eb3250cf5be15b1,Lunch,N,10,9,1,7,2,0,10,18,1321.6,21,11:59 AM,12:15 PM,12:14 PM,1:15 PM,1:37 PM,5,4.22
11 Apr 2019,Rider 91,5caec07e5eb3250cf5bf0d57,Lunch,N,4,4,0,4,0,0,4,4,390.8,,12:30 PM,12:29 PM,12:55 PM,2:00 PM,1:29 PM,5,2.15
11 Apr 2019,Rider 92,5caec07e5eb3250cf5bf0d59,Lunch,N,7,7,0,6,1,0,6,9,1338.3,39,12:30 PM,12:30 PM,12:46 PM,2:00 PM,2:16 PM,5,4.53
11 Apr 2019,Rider 74,5caec07e5eb3250cf5bf0d5c,Lunch,N,6,6,0,6,0,0,6,7,1285.2,,12:30 PM,12:30 PM,12:52 PM,2:00 PM,1:48 PM,3,3.9
11 Apr 2019,Rider 68,5caec07d5eb3250cf5bf0d51,Lunch,N,8,8,0,6,2,0,8,12,6898.9,39,12:30 PM,12:32 PM,12:58 PM,2:00 PM,2:06 PM,5,4.47
11 Apr 2019,Rider 2,5caec07e5eb3250cf5bf0d5b,Lunch,N,5,5,0,5,0,0,5,7,1923.9,,12:30 PM,12:33 PM,12:53 PM,2:00 PM,1:30 PM,5,1.24
11 Apr 2019,Rider 13,5caec07d5eb3250cf5bf0d4b,Lunch,N,5,5,0,3,2,0,5,19,2433.6,21,12:31 PM,12:33 PM,12:45 PM,2:00 PM,2:19 PM,4,7
11 Apr 2019,Rider 44,5caec07d5eb3250cf5bf0d55,Lunch,N,8,8,0,6,2,0,8,13,681.1,6,12:31 PM,12:35 PM,1:01 PM,2:00 PM,2:22 PM,4.71,4.49
11 Apr 2019,Rider 112,5caec07d5eb3250cf5bf0d4d,Lunch,N,7,6,1,6,0,0,7,11,3053.7,,12:31 PM,12:35 PM,12:54 PM,2:00 PM,1:49 PM,3.14,3.36
11 Apr 2019,Rider 214,5caec07d5eb3250cf5bf0d4e,Lunch,N,6,6,0,5,1,0,6,10,1420,14,12:31 PM,12:37 PM,12:55 PM,2:00 PM,2:06 PM,4.6,5.87
11 Apr 2019,Rider 36,5caec07d5eb3250cf5bf0d52,Lunch,N,7,7,0,7,0,0,7,9,1276.2,,12:31 PM,12:39 PM,12:57 PM,2:00 PM,1:52 PM,5,3.35
11 Apr 2019,Rider 36,5caec07d5eb3250cf5bf0d52,Lunch,N,1,1,0,1,0,0,1,3,122.1,,12:31 PM,12:39 PM,1:30 PM,2:00 PM,1:33 PM,4,2.75
11 Apr 2019,Rider 164,5caec07d5eb3250cf5bf0d49,Lunch,N,7,7,0,6,1,0,7,8,885,20,12:35 PM,12:44 PM,12:57 PM,2:00 PM,2:03 PM,5,3.87
11 Apr 2019,Rider 164,5caec07d5eb3250cf5bf0d47,Lunch,N,1,1,0,1,0,0,1,3,2622.1,,12:36 PM,12:44 PM,12:55 PM,2:00 PM,1:52 PM,5,1.87
11 Apr 2019,Rider 133,5caec07d5eb3250cf5bf0d46,Lunch,N,9,9,0,6,3,0,8,13,1577.6,22,12:44 PM,12:46 PM,12:45 PM,2:00 PM,2:18 PM,2,2.87
11 Apr 2019,Rider 48,5caec07d5eb3250cf5bf0d46,Lunch,N,6,6,0,5,1,0,6,6,98.4,25,12:44 PM,12:50 PM,1:51 PM,2:00 PM,2:05 PM,5,2.66
12 Apr 2019,Rider 13,5cb01c845eb3250cf5c751a3,Lunch,N,5,5,0,4,1,1,5,10,1097,5,1:15 PM,1:17 PM,1:33 PM,2:45 PM,2:56 PM,3,5.55
12 Apr 2019,Rider 18,5cb01c845eb3250cf5c751a0,Lunch,N,7,7,0,3,4,0,7,9,1330,21,1:15 PM,1:18 PM,1:37 PM,2:45 PM,3:09 PM,4.6,3.38
12 Apr 2019,Rider 63,5cb01c845eb3250cf5c7519f,Lunch,N,6,6,0,6,0,1,6,13,1485,,1:15 PM,1:18 PM,1:41 PM,2:45 PM,2:35 PM,5,4.29
12 Apr 2019,Rider 68,5cb01c845eb3250cf5c75199,Lunch,N,7,6,1,6,0,1,7,10,1721,,1:17 PM,1:18 PM,1:28 PM,2:45 PM,2:40 PM,5,2.56
12 Apr 2019,Rider 171,5cb01c845eb3250cf5c751a4,Lunch,N,6,6,0,5,1,0,6,10,1557.9,31,1:18 PM,1:18 PM,1:30 PM,2:45 PM,2:57 PM,4.25,4.46
12 Apr 2019,Rider 27,5cb01c845eb3250cf5c7519c,Lunch,N,7,7,0,6,1,0,7,7,2610.4,37,1:19 PM,1:22 PM,1:31 PM,2:45 PM,2:52 PM,4,3.92
12 Apr 2019,Rider 85,5cb01c845eb3250cf5c7519a,Lunch,N,6,5,1,2,3,0,6,9,1683.9,25,1:20 PM,1:24 PM,1:36 PM,2:45 PM,3:18 PM,2,6.7
12 Apr 2019,Rider 84,5cb01c845eb3250cf5c7519d,Lunch,N,9,9,0,7,2,0,9,9,1222.2,11,1:22 PM,1:28 PM,1:32 PM,2:45 PM,2:51 PM,5,3.08
12 Apr 2019,Rider 6,5cb02bb45eb3250cf5c7da3e,Lunch,Y,5,2,3,0,2,0,5,6,632.4,38,2:09 PM,2:10 PM,2:39 PM,2:00 PM,2:53 PM,4,1.47
12 Apr 2019,Rider 203,5cb038a4ea93aa5a9119d57b,Dinner,N,6,6,0,5,1,0,6,11,1683,13,3:15 PM,3:10 PM,3:20 PM,4:30 PM,4:31 PM,5,4.38
12 Apr 2019,Rider 167,5cb038a5ea93aa5a9119d57e,Dinner,N,4,2,2,1,1,1,4,7,835.8,33,3:15 PM,3:11 PM,3:28 PM,4:30 PM,5:02 PM,2.33,4.64
12 Apr 2019,Rider 55,5cb038a5ea93aa5a9119d580,Dinner,N,6,6,0,6,0,0,6,11,2126.3,,3:15 PM,3:12 PM,3:37 PM,4:30 PM,4:26 PM,3,4.9
12 Apr 2019,Rider 187,5cb038a4ea93aa5a9119d57d,Dinner,N,6,6,0,4,2,0,6,10,1460,6,3:15 PM,3:12 PM,3:25 PM,4:30 PM,4:48 PM,5,2.87
12 Apr 2019,Rider 193,5cb038a5ea93aa5a9119d585,Dinner,N,5,5,0,1,4,0,5,8,1074.4,11,3:15 PM,3:13 PM,3:40 PM,4:30 PM,5:15 PM,4,6.3
12 Apr 2019,Rider 45,5cb038a5ea93aa5a9119d586,Dinner,N,7,7,0,7,0,0,7,7,2001,,3:15 PM,3:17 PM,3:45 PM,4:30 PM,4:18 PM,5,3.28
12 Apr 2019,Rider 181,5cb038a5ea93aa5a9119d582,Dinner,N,4,4,0,3,1,0,4,10,3455.2,6,3:15 PM,3:17 PM,3:38 PM,4:30 PM,5:22 PM,5,2.08
12 Apr 2019,Rider 64,5cb038a5ea93aa5a9119d584,Dinner,N,6,6,0,5,1,0,6,14,1606,14,3:15 PM,3:18 PM,3:48 PM,4:30 PM,4:43 PM,4,2.73
12 Apr 2019,Rider 76,5cb038a4ea93aa5a9119d57a,Dinner,N,6,5,1,3,2,2,6,8,975.8,15,3:16 PM,3:18 PM,3:17 PM,4:30 PM,5:17 PM,3,5.04
12 Apr 2019,Rider 143,5cb038a5ea93aa5a9119d57f,Dinner,N,8,8,0,5,3,0,8,14,3147.2,17,3:16 PM,3:19 PM,3:38 PM,4:30 PM,5:15 PM,3.86,7.37
12 Apr 2019,Rider 205,5cb038a5ea93aa5a9119d581,Dinner,N,5,5,0,4,1,1,5,7,1097.6,21,3:16 PM,3:22 PM,3:36 PM,4:30 PM,4:34 PM,3.33,2.94
12 Apr 2019,Rider 35,5cb038a5ea93aa5a9119d583,Dinner,N,6,6,0,4,2,0,6,11,660.1,34,3:16 PM,3:25 PM,3:47 PM,4:30 PM,4:49 PM,4.67,4.8
12 Apr 2019,Rider 179,5cb046b406d8275b42a09381,Dinner,N,6,6,0,2,4,0,6,12,2426.4,35,4:15 PM,4:15 PM,5:08 PM,5:30 PM,6:25 PM,3.33,6.36
12 Apr 2019,Rider 30,5cb046b406d8275b42a09382,Dinner,N,6,6,0,3,3,0,6,8,1369.6,26,4:15 PM,4:16 PM,4:38 PM,5:30 PM,6:03 PM,4,4.9
12 Apr 2019,Rider 47,5cb046b406d8275b42a09384,Dinner,N,7,7,0,5,2,0,7,13,2974.4,40,4:15 PM,4:17 PM,4:35 PM,5:30 PM,5:45 PM,5,3.97
12 Apr 2019,Rider 183,5cb046b406d8275b42a09383,Dinner,N,6,6,0,4,2,0,6,10,1560,18,4:15 PM,4:20 PM,4:35 PM,5:30 PM,6:07 PM,5,5.95
12 Apr 2019,Rider 210,5cb046b406d8275b42a09386,Dinner,N,3,3,0,0,3,0,3,3,4212,29,4:15 PM,4:23 PM,5:12 PM,5:30 PM,6:01 PM,2,7.26
12 Apr 2019,Rider 11,5cb046b406d8275b42a0938a,Dinner,N,4,4,0,3,1,0,4,5,1904.1,19,4:15 PM,4:27 PM,4:39 PM,5:30 PM,5:33 PM,5,5.55
12 Apr 2019,Rider 81,5cb046b406d8275b42a09385,Dinner,N,8,7,1,7,0,0,8,14,2405.7,,4:15 PM,4:27 PM,5:09 PM,5:30 PM,5:18 PM,4.8,1.86
12 Apr 2019,Rider 145,5cb046b406d8275b42a09388,Dinner,N,5,4,1,1,3,0,5,18,1445,30,4:15 PM,4:27 PM,4:54 PM,5:30 PM,6:23 PM,3.5,8.76
12 Apr 2019,Rider 16,5cb046b406d8275b42a09387,Dinner,N,7,6,1,4,2,0,7,11,176.1,11,4:16 PM,4:28 PM,5:30 PM,5:30 PM,5:51 PM,5,4.2
12 Apr 2019,Rider 85,5cb046b406d8275b42a0938b,Dinner,N,6,4,2,1,3,0,6,11,411,20,4:16 PM,4:28 PM,4:40 PM,5:30 PM,6:17 PM,2,5.76
12 Apr 2019,Rider 59,5cb046b406d8275b42a09380,Dinner,N,5,5,0,3,2,0,5,10,2860.2,22,4:16 PM,4:30 PM,4:35 PM,5:30 PM,6:03 PM,4.56,7.37
12 Apr 2019,Rider 18,5cb050d006d8275b42a0cc84,Dinner,Y,1,1,0,0,1,0,1,2,95.6,30,4:48 PM,4:48 PM,5:11 PM,4:30 PM,5:15 PM,5,4.13
12 Apr 2019,Rider 41,5cb056d05eb3250cf5c88b4e,Dinner,N,9,9,0,7,2,0,9,16,14.9,9,5:13 PM,5:14 PM,5:32 PM,5:30 PM,6:31 PM,5,3.22
12 Apr 2019,Rider 61,5cb054c6ea93aa5a911a6f3d,Dinner,Y,1,1,0,0,1,2,1,1,5432,35,5:15 PM,5:14 PM,5:22 PM,6:30 PM,5:33 PM,5,1.22
12 Apr 2019,Rider 150,5cb054c6ea93aa5a911a6f41,Dinner,N,7,7,0,6,1,1,6,16,5224,11,5:15 PM,5:14 PM,5:28 PM,6:30 PM,6:40 PM,5,4.03
12 Apr 2019,Rider 148,5cb054c6ea93aa5a911a6f3f,Dinner,N,7,7,0,7,0,0,7,14,3677.8,,5:15 PM,5:15 PM,5:27 PM,6:30 PM,6:27 PM,5,5.02
12 Apr 2019,Rider 23,5cb054c6ea93aa5a911a6f3e,Dinner,N,8,8,0,6,2,0,8,16,3864,36,5:15 PM,5:16 PM,5:28 PM,6:30 PM,6:52 PM,4,4.19
12 Apr 2019,Rider 69,5cb054c6ea93aa5a911a6f47,Dinner,N,7,7,0,2,5,0,7,17,4649.5,40,5:15 PM,5:19 PM,5:34 PM,6:30 PM,7:07 PM,4.75,6.28
12 Apr 2019,Rider 58,5cb054c7ea93aa5a911a6f49,Dinner,N,4,4,0,3,1,0,4,5,498,24,5:16 PM,5:20 PM,5:48 PM,6:30 PM,6:48 PM,5,2.4
12 Apr 2019,Rider 68,5cb054c7ea93aa5a911a6f50,Dinner,N,4,4,0,2,2,0,4,4,314.4,30,5:16 PM,5:20 PM,5:29 PM,6:30 PM,6:40 PM,4,2.13
12 Apr 2019,Rider 3,5cb054c6ea93aa5a911a6f40,Dinner,N,5,5,0,4,1,0,5,7,5760.8,29,5:16 PM,5:21 PM,5:32 PM,6:30 PM,6:42 PM,5,3.51
12 Apr 2019,Rider 36,5cb054c7ea93aa5a911a6f4b,Dinner,N,7,7,0,5,2,1,7,19,2143,30,5:16 PM,5:21 PM,5:39 PM,6:30 PM,6:41 PM,4.57,1.98
12 Apr 2019,Rider 39,5cb054c6ea93aa5a911a6f42,Dinner,N,5,5,0,4,1,0,5,8,1091.2,16,5:17 PM,5:23 PM,5:36 PM,6:30 PM,6:35 PM,5,4.45
12 Apr 2019,Rider 45,5cb054c6ea93aa5a911a6f45,Dinner,N,4,4,0,3,1,0,4,10,840,40,5:24 PM,5:23 PM,5:50 PM,6:30 PM,6:29 PM,5,3.2
12 Apr 2019,Rider 10,5cb054c7ea93aa5a911a6f4c,Dinner,N,6,6,0,6,0,0,6,10,1890,,5:32 PM,5:27 PM,5:43 PM,6:30 PM,6:29 PM,5,3.43
12 Apr 2019,Rider 83,5cb062d6ea93aa5a911aabdf,Dinner,N,7,7,0,7,0,0,7,9,1404.9,,6:15 PM,6:10 PM,6:16 PM,7:30 PM,7:24 PM,4,4.55
12 Apr 2019,Rider 46,5cb062d6ea93aa5a911aabeb,Dinner,N,5,5,0,4,1,0,5,7,884.8,19,6:15 PM,6:13 PM,6:45 PM,7:30 PM,7:37 PM,5,4.51
12 Apr 2019,Rider 42,5cb062d6ea93aa5a911aabec,Dinner,N,6,6,0,6,0,0,6,12,2482.8,,6:15 PM,6:14 PM,6:26 PM,7:30 PM,7:18 PM,5,1.25
12 Apr 2019,Rider 11,5cb062d6ea93aa5a911aabef,Dinner,N,7,7,0,4,3,0,7,11,2044.9,21,6:15 PM,6:15 PM,6:46 PM,7:30 PM,7:40 PM,5,4.08
12 Apr 2019,Rider 17,5cb062d6ea93aa5a911aabe8,Dinner,N,5,5,0,3,2,0,5,14,2902.2,38,6:15 PM,6:16 PM,6:39 PM,7:30 PM,7:57 PM,5,7.34
12 Apr 2019,Rider 38,5cb062d6ea93aa5a911aabf0,Dinner,N,6,6,0,3,3,0,6,11,1981.1,12,6:15 PM,6:16 PM,6:39 PM,7:30 PM,8:10 PM,4.6,6.95
12 Apr 2019,Rider 2,5cb062d6ea93aa5a911aabf1,Dinner,N,6,6,0,6,0,1,6,8,1435.2,,6:16 PM,6:17 PM,6:40 PM,7:30 PM,7:29 PM,5,3.38
12 Apr 2019,Rider 15,5cb062d6ea93aa5a911aabee,Dinner,N,4,4,0,4,0,0,4,7,765.1,,6:16 PM,6:17 PM,6:42 PM,7:30 PM,7:05 PM,1,3.9
12 Apr 2019,Rider 63,5cb062d6ea93aa5a911aabe5,Dinner,N,6,6,0,6,0,0,6,7,723.1,,6:16 PM,6:18 PM,6:53 PM,7:30 PM,7:22 PM,4.25,3.06
12 Apr 2019,Rider 218,5cb062d6ea93aa5a911aabe2,Dinner,N,5,5,0,4,1,0,5,6,6273,8,6:16 PM,6:20 PM,6:36 PM,7:30 PM,7:31 PM,5,3.42
12 Apr 2019,Rider 13,5cb062d6ea93aa5a911aabe6,Dinner,N,4,4,0,2,2,0,4,7,975.1,10,6:17 PM,6:22 PM,6:37 PM,7:30 PM,7:55 PM,5,5.49
12 Apr 2019,Rider 81,5cb062d6ea93aa5a911aabf2,Dinner,N,8,7,1,5,2,0,7,18,752.4,23,6:17 PM,6:25 PM,6:47 PM,7:30 PM,7:39 PM,1,4.58
12 Apr 2019,Rider 27,5cb062d6ea93aa5a911aabe1,Dinner,N,6,5,1,4,1,0,6,14,2851.8,19,6:17 PM,6:27 PM,6:40 PM,7:30 PM,7:44 PM,5,3.67
12 Apr 2019,Rider 68,5cb070e55eb3250cf5c9ab3f,Dinner,N,8,8,0,7,1,0,8,10,1701,22,7:15 PM,7:15 PM,7:24 PM,8:30 PM,8:30 PM,4.4,2.85
12 Apr 2019,Rider 32,5cb070e55eb3250cf5c9ab4d,Dinner,Y,1,1,0,0,1,0,1,2,1568.7,29,7:15 PM,7:16 PM,7:33 PM,8:30 PM,7:50 PM,5,0.3
12 Apr 2019,Rider 47,5cb070e55eb3250cf5c9ab42,Dinner,N,5,5,0,4,1,0,5,9,2470.8,31,7:15 PM,7:17 PM,7:26 PM,8:30 PM,8:34 PM,4.6,1.83
12 Apr 2019,Rider 84,5cb070e55eb3250cf5c9ab4c,Dinner,N,8,7,1,6,1,0,8,12,1501,34,7:15 PM,7:17 PM,7:39 PM,8:30 PM,8:30 PM,5,3.23
12 Apr 2019,Rider 121,5cb070e55eb3250cf5c9ab4b,Dinner,N,7,7,0,6,1,0,6,10,2042,22,7:15 PM,7:18 PM,7:41 PM,8:30 PM,8:44 PM,4.5,4.07
12 Apr 2019,Rider 164,5cb0739a1d27bc566ac691c6,Dinner,N,6,6,0,5,1,0,5,10,105.8,36,7:16 PM,7:19 PM,7:49 PM,7:30 PM,8:38 PM,4.38,3.46
12 Apr 2019,Rider 30,5cb070e55eb3250cf5c9ab43,Dinner,N,9,9,0,8,1,0,8,15,3622.5,37,7:16 PM,7:20 PM,7:34 PM,8:30 PM,8:35 PM,4.8,2.27
12 Apr 2019,Rider 77,5cb070e55eb3250cf5c9ab41,Dinner,N,6,6,0,4,2,1,6,7,997.5,17,7:16 PM,7:20 PM,7:28 PM,8:30 PM,9:02 PM,3.5,8.72
12 Apr 2019,Rider 143,5cb070e55eb3250cf5c9ab44,Dinner,N,5,5,0,3,2,0,5,7,1081.5,39,7:16 PM,7:20 PM,7:38 PM,8:30 PM,8:48 PM,3,4.65
12 Apr 2019,Rider 14,5cb070e55eb3250cf5c9ab46,Dinner,N,6,6,0,3,3,0,6,9,1766.7,40,7:16 PM,7:21 PM,7:38 PM,8:30 PM,9:11 PM,4.67,4.11
12 Apr 2019,Rider 8,5cb070e55eb3250cf5c9ab48,Dinner,N,6,5,1,3,2,2,6,12,2506.8,40,7:16 PM,7:24 PM,7:46 PM,8:30 PM,8:54 PM,5,6.76
12 Apr 2019,Rider 145,5cb070e55eb3250cf5c9ab49,Dinner,N,4,2,2,1,1,1,4,8,1435.2,27,7:16 PM,7:24 PM,8:08 PM,8:30 PM,8:54 PM,5,7.21
12 Apr 2019,Rider 6,5cb07ef51d27bc566ac6c414,Dinner,N,8,8,0,5,3,2,8,14,3207.4,15,8:15 PM,8:14 PM,8:25 PM,9:30 PM,9:56 PM,5,4.31
12 Apr 2019,Rider 63,5cb07ef51d27bc566ac6c418,Dinner,N,6,6,0,3,3,1,6,13,2830.1,27,8:15 PM,8:14 PM,8:24 PM,9:30 PM,10:04 PM,4.14,10.53
12 Apr 2019,Rider 64,5cb07ef51d27bc566ac6c417,Dinner,N,7,7,0,7,0,0,7,13,2281.5,,8:15 PM,8:14 PM,8:26 PM,9:30 PM,9:22 PM,5,3.72
12 Apr 2019,Rider 179,5cb07ef51d27bc566ac6c41d,Dinner,N,5,5,0,2,3,0,5,5,542.5,37,8:15 PM,8:16 PM,8:36 PM,9:30 PM,9:45 PM,5,5.07
12 Apr 2019,Rider 25,5cb07ef51d27bc566ac6c419,Dinner,N,7,7,0,4,3,0,7,10,1537,33,8:15 PM,8:18 PM,8:34 PM,9:30 PM,9:47 PM,4.75,3.62
12 Apr 2019,Rider 45,5cb07ef51d27bc566ac6c420,Dinner,N,6,6,0,6,0,1,6,10,1582,,8:15 PM,8:19 PM,8:46 PM,9:30 PM,9:26 PM,5,4.15
12 Apr 2019,Rider 2,5cb07ef51d27bc566ac6c41c,Dinner,N,6,6,0,5,1,1,6,9,2645.5,35,8:15 PM,8:20 PM,8:35 PM,9:30 PM,9:42 PM,4.43,3.75
12 Apr 2019,Rider 3,5cb07ef51d27bc566ac6c41e,Dinner,N,6,6,0,4,2,0,6,7,2041,7,8:15 PM,8:20 PM,8:44 PM,9:30 PM,9:42 PM,5,3.94
12 Apr 2019,Rider 39,5cb07ef51d27bc566ac6c416,Dinner,N,4,4,0,3,1,0,4,8,1406.7,8,8:16 PM,8:20 PM,8:30 PM,9:30 PM,9:32 PM,5,4.15
12 Apr 2019,Rider 69,5cb07ef51d27bc566ac6c41b,Dinner,N,7,6,1,6,0,0,7,13,968.1,,8:16 PM,8:20 PM,8:41 PM,9:30 PM,9:21 PM,5,3.44
12 Apr 2019,Rider 59,5cb07ef51d27bc566ac6c41f,Dinner,N,6,5,1,4,1,0,6,10,905.6,16,8:16 PM,8:21 PM,8:51 PM,9:30 PM,9:36 PM,4,1.62
12 Apr 2019,Rider 55,5cb07ef51d27bc566ac6c41a,Dinner,N,9,9,0,5,4,1,9,16,1732,28,8:16 PM,8:23 PM,8:39 PM,9:30 PM,10:08 PM,5,4.44
12 Apr 2019,Rider 158,5cb07ef51d27bc566ac6c413,Dinner,N,5,5,0,3,2,0,5,10,2696.4,22,8:16 PM,8:24 PM,8:32 PM,9:30 PM,9:35 PM,5,3.46
12 Apr 2019,Rider 116,5cb07ef51d27bc566ac6c415,Dinner,N,6,3,3,3,0,0,6,14,3939.2,,8:17 PM,8:24 PM,8:31 PM,9:30 PM,9:15 PM,5,12.32
12 Apr 2019,Rider 61,5cafdd3c5eb3250cf5c42ce5,Lunch,N,4,3,1,3,0,1,4,5,497.5,,8:45 AM,8:42 AM,9:05 AM,10:15 AM,10:03 AM,5,4.73
12 Apr 2019,Rider 204,5cafdd3c5eb3250cf5c42ce4,Lunch,N,6,6,0,5,1,1,6,6,772.8,28,8:45 AM,8:42 AM,9:01 AM,10:15 AM,10:17 AM,3,6.99
12 Apr 2019,Rider 2,5cafdd3c5eb3250cf5c42ce7,Lunch,N,5,5,0,4,1,0,5,10,1464,27,8:45 AM,8:44 AM,9:12 AM,10:15 AM,10:58 AM,5,5.13
12 Apr 2019,Rider 59,5cafdd3c5eb3250cf5c42ce8,Lunch,N,5,5,0,5,0,0,5,6,674.4,,8:45 AM,8:44 AM,9:09 AM,10:15 AM,10:04 AM,4.67,3.85
12 Apr 2019,Rider 58,5cafdd3c5eb3250cf5c42ceb,Lunch,N,5,5,0,5,0,0,5,7,940.1,,8:45 AM,8:45 AM,9:08 AM,10:15 AM,10:08 AM,5,3.43
12 Apr 2019,Rider 68,5cafdd3c5eb3250cf5c42ced,Lunch,N,6,6,0,6,0,0,5,8,1333.6,,8:45 AM,8:45 AM,9:05 AM,10:15 AM,10:07 AM,5,3.78
12 Apr 2019,Rider 187,5cafdd3c5eb3250cf5c42ce9,Lunch,N,3,3,0,3,0,0,3,3,176.1,,8:45 AM,8:45 AM,9:17 AM,10:15 AM,9:52 AM,5,3.59
12 Apr 2019,Rider 218,5cafdd3c5eb3250cf5c42cea,Lunch,N,3,3,0,3,0,0,3,8,1209.6,,8:47 AM,8:48 AM,9:16 AM,10:15 AM,9:44 AM,5,3.51
12 Apr 2019,Rider 76,5cafdd3c5eb3250cf5c42ce3,Lunch,N,7,7,0,6,1,0,6,14,3942.4,40,8:47 AM,8:49 AM,9:02 AM,10:15 AM,10:26 AM,5,3.73
12 Apr 2019,Rider 107,5cafdd3c5eb3250cf5c42ce6,Lunch,N,8,8,0,8,0,0,8,18,6719.4,,8:50 AM,8:50 AM,9:12 AM,10:15 AM,9:41 AM,4.6,5.65
12 Apr 2019,Rider 122,5cafdd3c5eb3250cf5c42cec,Lunch,N,6,6,0,5,1,0,6,11,2099.9,25,8:50 AM,8:50 AM,9:03 AM,10:15 AM,9:59 AM,5,2.27
12 Apr 2019,Rider 151,5cafdd3c5eb3250cf5c42ce2,Lunch,N,6,6,0,6,0,0,6,11,1655.5,,8:55 AM,8:54 AM,9:12 AM,10:15 AM,10:09 AM,4.8,4.71
12 Apr 2019,Rider 68,5cb08d0306d8275b42a2502c,Dinner,N,5,5,0,4,1,0,5,14,2702,37,9:15 PM,9:12 PM,9:29 PM,10:30 PM,10:33 PM,3,5.32
12 Apr 2019,Rider 116,5cafe7c706d8275b42905209,Lunch,N,3,3,0,3,0,0,3,4,366.8,,9:30 AM,9:27 AM,9:49 AM,11:00 AM,10:35 AM,4,6.77
12 Apr 2019,Rider 15,5cafe7c706d8275b42905208,Lunch,N,3,3,0,3,0,0,3,5,312.5,,9:30 AM,9:28 AM,9:45 AM,11:00 AM,10:09 AM,3,4.13
12 Apr 2019,Rider 106,5cafe7c706d8275b42905207,Lunch,N,4,4,0,3,1,0,4,10,1192,18,9:30 AM,9:28 AM,9:47 AM,11:00 AM,10:30 AM,5,2.44
12 Apr 2019,Rider 150,5cafe7c706d8275b4290520b,Lunch,N,4,4,0,4,0,0,4,5,552.5,,9:30 AM,9:28 AM,9:44 AM,11:00 AM,10:32 AM,5,3.94
12 Apr 2019,Rider 153,5cafe7c706d8275b4290520c,Lunch,N,3,3,0,3,0,0,3,6,765,,9:30 AM,9:29 AM,9:51 AM,11:00 AM,10:42 AM,5,3.94
12 Apr 2019,Rider 67,5cafe7c706d8275b42905210,Lunch,N,2,2,0,2,0,0,2,3,164.1,,9:30 AM,9:30 AM,10:02 AM,11:00 AM,10:23 AM,5,4.32
12 Apr 2019,Rider 67,5cafe7c706d8275b42905210,Lunch,N,1,1,0,1,0,0,1,1,8.9,,9:30 AM,9:30 AM,9:47 AM,11:00 AM,9:49 AM,5,1.98
12 Apr 2019,Rider 171,5cafe7c706d8275b4290520e,Lunch,N,3,3,0,3,0,0,3,5,221.1,,9:31 AM,9:30 AM,10:06 AM,11:00 AM,10:17 AM,3,3.08
12 Apr 2019,Rider 21,5cafe7c706d8275b4290520d,Lunch,N,4,4,0,4,0,0,4,6,472.5,,9:31 AM,9:31 AM,9:55 AM,11:00 AM,10:26 AM,4,2.9
12 Apr 2019,Rider 44,5cafe7c706d8275b42905204,Lunch,N,2,2,0,2,0,0,2,2,397.5,,9:34 AM,9:31 AM,9:46 AM,11:00 AM,10:37 AM,3,8.49
12 Apr 2019,Rider 55,5cafe7c706d8275b42905206,Lunch,N,2,2,0,2,0,0,2,3,669,,9:34 AM,9:31 AM,9:43 AM,11:00 AM,10:22 AM,2,1.25
